0, 1601574271, 0.0, 0.0, 0.621167004108429, 0.12423339486122131, 0.0, -8.25, -3.9000000953674316, -0.15000000596046448
0, 1601574273, 0.0, 0.0, 0.6207641363143921, 0.12423339486122131, 0.0, -8.850000381469727, -3.450000047683716, -0.30000001192092896
0, 1601574274, 0.0, 0.0, 0.621167004108429, 0.12423339486122131, 0.0, -9.75, -3.5999999046325684, -0.15000000596046448
0, 1601574275, 0.0, 0.0, 0.620361328125, 0.12423339486122131, 0.0, -8.100000381469727, -4.050000190734863, 0.44999998807907104
0, 1601574277, 0.0, 0.0, 0.621167004108429, 0.12423339486122131, 0.0, -9.899999618530273, -3.0, 0.0
0, 1601574278, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.449999809265137, -3.1500000953674316, -0.15000000596046448
0, 1601574279, 0.0, 0.0, 0.619555652141571, 0.12391113489866257, 0.0, -9.300000190734863, -3.0, 0.0
0, 1601574280, 0.0, 0.0, 0.619555652141571, 0.12391113489866257, 0.0, -10.350000381469727, -3.299999952316284, -0.15000000596046448
0, 1601574283, 0.0, 0.0, 0.6199585199356079, 0.12391113489866257, 0.0, -9.0, -3.5999999046325684, -0.44999998807907104
0, 1601574284, 0.0, 0.0, 0.6197570562362671, 0.12391113489866257, 0.0, -9.449999809265137, -3.75, -0.44999998807907104
0, 1601574285, 0.0, 0.0, 0.619555652141571, 0.12391113489866257, 0.0, -9.75, -3.299999952316284, -0.6000000238418579
0, 1601574287, 0.0, 0.0, 0.619555652141571, 0.12391113489866257, 0.0, -9.149999618530273, -3.450000047683716, -0.15000000596046448
0, 1601574288, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -10.050000190734863, -3.1500000953674316, -0.44999998807907104
0, 1601574291, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.300000190734863, -4.5, 0.0
0, 1601574292, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.0, -3.450000047683716, -0.75
0, 1601574293, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -8.550000190734863, -3.5999999046325684, -0.44999998807907104
0, 1601574294, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -8.699999809265137, -3.5999999046325684, -1.0499999523162842
0, 1601574296, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.75, -3.5999999046325684, -0.30000001192092896
0, 1601574297, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -8.550000190734863, -2.549999952316284, -0.15000000596046448
0, 1601574298, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -8.399999618530273, -3.5999999046325684, -1.2000000476837158
0, 1601574300, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.300000190734863, -3.450000047683716, -0.15000000596046448
0, 1601574301, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.149999618530273, -4.199999809265137, -0.44999998807907104
0, 1601574302, 0.0, 0.0, 0.620361328125, 0.12407226860523224, 0.0, -9.149999618530273, -3.1500000953674316, 0.0
