1, 1601575100, 4, 3, 0.0, 0.0, 21.5, 38.5, 26.05388069152832, 23.125, 22.75, 3.7969720363616943, 0.421142578125, 1.2937310934066772, 0.06256103515625, 0.030517578125, 0.23193359375, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.26611328125, 0.0018310548039153218
1, 1601576642, 4, 5, 0.0008056640508584678, 0.0, 21.75, 32.0, 25.88195037841797, 22.5, 22.25, 3.8741748332977295, 0.35400390625, 4.363125324249268, 0.55694580078125, 0.030517578125, 0.189208984375, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218
1, 1601576762, 4, 5, 0.0, 0.0, 21.625, 32.0, 26.225811004638672, 22.6875, 22.375, 3.881193161010742, 0.3173828125, 4.372483253479004, 0.55694580078125, 0.030517578125, 0.1627604216337204, 0.009765625, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.009765625, 0.0018310548039153218
1, 1601576882, 4, 5, 0.0, 0.0, 21.5, 32.599998474121094, 26.569671630859375, 22.875, 22.5, 3.883532762527466, 0.3265380859375, 4.372483253479004, 0.55694580078125, 0.030517578125, 0.1688639372587204, 0.009765625, 0.0018310548039153218, 0.0018310548039153218, 0.009765625, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218
1, 1601577002, 4, 5, 0.0, 0.0, 21.5, 33.599998474121094, 26.741601943969727, 23.0, 22.6875, 3.8858721256256104, 0.323486328125, 4.374823093414307, 0.55694580078125, 0.030517578125, 0.1668294221162796, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218
1, 1601577122, 4, 5, 0.0008056640508584678, 0.0, 21.4375, 32.599998474121094, 26.741601943969727, 23.0625, 22.75, 3.8905510902404785, 0.3173828125, 4.377162456512451, 0.555419921875, 0.030517578125, 0.164794921875, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0024414064828306437
1, 1601577242, 4, 5, 0.0, 0.0, 21.4375, 33.099998474121094, 26.913530349731445, 23.1875, 22.875, 3.892890453338623, 0.3265380859375, 4.379501819610596, 0.55694580078125, 0.030517578125, 0.1688639372587204, 0.009765625, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218
1, 1601577482, 4, 5, 0.0, 0.0, 21.4375, 32.599998474121094, 26.913530349731445, 23.3125, 23.0, 3.897569417953491, 0.3173828125, 4.38184118270874, 0.55694580078125, 0.0325520820915699, 0.164794921875, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.009765625, 0.0018310548039153218, 0.0024414064828306437, 0.00732421875, 0.0018310548039153218
1, 1601577602, 4, 5, 0.0, 0.0, 21.4375, 32.599998474121094, 27.085460662841797, 23.375, 23.0625, 3.899909019470215, 0.323486328125, 4.38184118270874, 0.55694580078125, 0.0325520820915699, 0.1688639372587204, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218
1, 1601577722, 4, 5, 0.0019335937686264515, 0.0, 21.375, 32.599998474121094, 27.085460662841797, 23.4375, 23.125, 3.843761444091797, 0.3204345703125, 4.3865203857421875, 0.555419921875, 0.030517578125, 0.1668294221162796, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218, 0.0018310548039153218, 0.00732421875, 0.0018310548039153218
